country,fifa_version,num_players,avg_overall,max_overall,avg_pace,avg_shooting,avg_passing,avg_dribbling,avg_defending,avg_physic,avg_attack_overall,avg_defense_overall
Burkina Faso,21,14,69.35714285714286,78,74.3076923076923,51.69230769230769,59.69230769230769,66.61538461538461,53.0,67.6923076923077,69.16666666666667,69.5
Burkina Faso,22,14,68.21428571428571,81,73.07692307692308,50.15384615384615,57.38461538461539,64.3076923076923,51.69230769230769,65.23076923076923,68.25,68.75
Burkina Faso,23,14,69.42857142857143,81,74.23076923076923,55.46153846153846,58.69230769230769,67.3076923076923,46.69230769230769,63.53846153846154,67.875,71.83333333333333
Burkina Faso,24,14,70.5,81,75.46153846153847,54.53846153846154,60.07692307692308,68.0,51.23076923076923,66.38461538461539,71.2,70.85714285714286
Burundi,15,2,59.5,66,75.5,42.5,45.0,54.5,43.5,55.5,66.0,53.0
Burundi,16,1,71.0,71,90.0,63.0,61.0,74.0,37.0,49.0,71.0,71.0
Burundi,18,1,64.0,64,77.0,65.0,53.0,56.0,21.0,62.0,64.0,64.0
Burundi,19,2,57.5,64,67.5,54.5,52.0,59.5,42.0,61.5,51.0,64.0
Burundi,20,4,63.75,69,80.75,59.75,52.25,65.75,34.25,55.0,62.333333333333336,68.0
Burundi,21,7,62.714285714285715,71,76.28571428571429,55.142857142857146,55.42857142857143,65.42857142857143,39.0,57.0,61.75,65.0
Burundi,22,9,62.888888888888886,70,74.11111111111111,49.888888888888886,52.77777777777778,61.111111111111114,46.111111111111114,59.55555555555556,64.0,63.6
Burundi,23,2,64.5,72,79.0,47.0,55.0,66.5,53.0,67.5,64.5,72.0
Burundi,24,2,68.5,75,69.0,51.5,58.5,65.5,68.0,75.0,68.5,68.5
Cambodia,15,1,63.0,63,69.0,62.0,46.0,63.0,32.0,65.0,63.0,63.0
Cameroon,15,14,77.0,81,75.07142857142857,59.92857142857143,64.0,69.5,61.714285714285715,77.64285714285714,77.0,77.0
Cameroon,16,14,77.92857142857143,81,77.07692307692308,59.76923076923077,67.3076923076923,70.53846153846153,64.0,77.61538461538461,77.75,78.0
Cameroon,17,14,78.42857142857143,82,75.07692307692308,59.61538461538461,65.6923076923077,70.07692307692308,59.84615384615385,76.61538461538461,78.2,78.55555555555556
Cameroon,18,14,77.85714285714286,83,73.83333333333333,60.666666666666664,66.16666666666667,71.0,57.166666666666664,74.91666666666667,77.8,77.88888888888889
Cameroon,19,14,77.0,81,76.66666666666667,62.0,65.25,72.5,54.083333333333336,74.0,77.0,77.0
Cameroon,20,14,76.85714285714286,82,75.76923076923077,66.23076923076923,62.46153846153846,72.07692307692308,48.53846153846154,74.53846153846153,75.5,78.66666666666667
Cameroon,21,14,77.0,84,74.84615384615384,63.46153846153846,66.0,71.61538461538461,58.23076923076923,77.15384615384616,75.8,77.55555555555556
Cameroon,22,14,76.07142857142857,83,74.28571428571429,64.0,64.85714285714286,72.35714285714286,52.5,75.78571428571429,76.14285714285714,76.14285714285714
Cameroon,23,14,76.5,84,72.0,63.07692307692308,64.3076923076923,71.92307692307692,52.69230769230769,77.46153846153847,75.28571428571429,77.71428571428571
Cameroon,24,14,77.07142857142857,85,70.15384615384616,62.61538461538461,64.07692307692308,71.15384615384616,53.30769230769231,76.0,76.28571428571429,77.85714285714286
Canada,15,14,67.57142857142857,78,71.64285714285714,59.714285714285715,58.92857142857143,64.78571428571429,50.142857142857146,70.64285714285714,67.33333333333333,68.14285714285714
Canada,16,14,68.42857142857143,77,72.07142857142857,56.07142857142857,58.142857142857146,64.64285714285714,54.285714285714285,71.21428571428571,67.25,68.55555555555556
Canada,17,14,69.64285714285714,80,71.35714285714286,59.5,58.785714285714285,63.357142857142854,53.5,71.78571428571429,70.0,69.125
Canada,18,14,69.78571428571429,80,67.53846153846153,60.30769230769231,58.38461538461539,63.69230769230769,50.23076923076923,72.6923076923077,69.0,69.75
Canada,19,14,71.07142857142857,78,68.92307692307692,60.69230769230769,61.76923076923077,66.92307692307692,55.92307692307692,72.46153846153847,72.0,70.0
Canada,20,14,72.07142857142857,76,70.5,63.416666666666664,61.916666666666664,68.58333333333333,52.75,71.66666666666667,72.33333333333333,71.57142857142857
Canada,21,14,72.92857142857143,81,71.16666666666667,62.75,64.08333333333333,70.08333333333333,54.916666666666664,73.08333333333333,73.0,73.0
Canada,22,14,74.21428571428571,82,71.25,64.25,66.16666666666667,72.16666666666667,56.416666666666664,73.66666666666667,75.33333333333333,74.22222222222223
Canada,23,14,74.21428571428571,84,75.72727272727273,63.36363636363637,67.0,72.45454545454545,57.27272727272727,72.0,74.25,74.2
Canada,24,14,73.92857142857143,83,73.0,61.666666666666664,65.58333333333333,69.91666666666667,59.25,75.08333333333333,75.33333333333333,73.54545454545455
Cape Verde Islands,15,14,68.07142857142857,74,76.28571428571429,54.357142857142854,56.285714285714285,64.21428571428571,44.57142857142857,67.42857142857143,69.83333333333333,66.5
Cape Verde Islands,16,14,70.64285714285714,76,77.5,60.785714285714285,58.42857142857143,69.78571428571429,39.714285714285715,67.28571428571429,70.25,71.0
Cape Verde Islands,17,14,71.85714285714286,77,76.42857142857143,61.785714285714285,58.857142857142854,68.71428571428571,40.42857142857143,67.5,71.7,70.5
Cape Verde Islands,18,14,72.57142857142857,79,71.85714285714286,56.642857142857146,58.785714285714285,66.35714285714286,49.357142857142854,70.0,73.0,72.16666666666667
Cape Verde Islands,19,14,73.35714285714286,79,71.64285714285714,59.214285714285715,60.57142857142857,67.5,50.714285714285715,72.5,76.0,71.0
Cape Verde Islands,20,14,73.28571428571429,79,71.85714285714286,60.142857142857146,61.42857142857143,68.92857142857143,47.5,70.21428571428571,74.42857142857143,71.75
Cape Verde Islands,21,14,72.28571428571429,77,72.35714285714286,60.785714285714285,61.5,68.92857142857143,47.42857142857143,71.85714285714286,73.66666666666667,70.2
Cape Verde Islands,22,14,71.57142857142857,78,72.14285714285714,62.42857142857143,61.142857142857146,69.42857142857143,45.5,71.35714285714286,73.125,69.2
Cape Verde Islands,23,14,71.14285714285714,76,70.71428571428571,63.285714285714285,62.214285714285715,69.0,48.285714285714285,73.71428571428571,72.1,69.0
Cape Verde Islands,24,14,72.07142857142857,75,75.0,64.42857142857143,62.857142857142854,70.0,43.5,70.35714285714286,72.14285714285714,70.33333333333333
Central African Republic,15,7,61.0,69,68.5,50.666666666666664,48.666666666666664,56.333333333333336,45.666666666666664,66.0,61.0,61.0
Central African Republic,16,6,64.33333333333333,71,70.6,58.4,52.8,60.8,41.2,67.4,64.33333333333333,64.33333333333333
Central African Republic,17,7,65.0,71,68.0,54.833333333333336,55.333333333333336,61.5,45.166666666666664,67.0,64.0,65.75
Central African Republic,18,4,67.0,70,63.0,48.25,53.75,61.5,55.0,70.5,61.0,69.0
Central African Republic,19,3,66.66666666666667,70,53.0,36.666666666666664,48.0,54.666666666666664,64.33333333333333,76.66666666666667,66.66666666666667,66.66666666666667
Central African Republic,20,4,70.5,81,65.5,53.25,57.5,62.0,58.5,76.75,63.0,73.0
Central African Republic,21,4,70.25,79,58.0,44.25,53.25,56.0,70.5,79.0,70.25,70.25
Central African Republic,22,2,72.5,79,60.0,60.5,65.5,68.0,70.5,84.0,72.5,72.5
Central African Republic,23,3,70.0,82,65.33333333333333,58.333333333333336,58.0,64.66666666666667,56.333333333333336,75.33333333333333,67.0,71.5
Central African Republic,24,8,65.75,81,70.5,59.5,53.5,63.666666666666664,41.833333333333336,64.66666666666667,65.33333333333333,68.25
Chad,16,1,63.0,63,66.0,65.0,44.0,64.0,21.0,46.0,63.0,63.0
Chad,17,1,73.0,73,86.0,73.0,57.0,70.0,20.0,78.0,73.0,73.0
Chad,18,2,68.0,74,76.5,59.0,57.5,64.5,44.5,76.5,74.0,62.0
Chad,19,2,70.0,73,81.5,70.0,54.5,65.0,24.5,70.5,70.0,70.0
Chad,20,1,73.0,73,91.0,73.0,65.0,70.0,27.0,78.0,73.0,73.0
Chad,21,1,73.0,73,90.0,72.0,65.0,70.0,27.0,77.0,73.0,73.0
Chad,22,2,67.5,72,79.5,66.5,55.0,65.0,24.0,68.0,67.5,67.5
Chad,23,1,64.0,64,72.0,62.0,46.0,60.0,28.0,73.0,64.0,64.0
Chad,24,1,68.0,68,73.0,68.0,47.0,65.0,31.0,74.0,68.0,68.0
Chile,15,14,77.64285714285714,85,75.38461538461539,67.84615384615384,74.53846153846153,76.84615384615384,54.76923076923077,68.07692307692308,77.66666666666667,77.625
Chile,16,14,79.42857142857143,86,75.6923076923077,69.92307692307692,77.15384615384616,79.84615384615384,52.61538461538461,65.23076923076923,79.875,80.33333333333333
Chile,17,14,80.28571428571429,87,73.6923076923077,68.6923076923077,73.3076923076923,77.46153846153847,56.53846153846154,71.84615384615384,79.42857142857143,80.85714285714286
Chile,18,14,80.14285714285714,89,75.91666666666667,69.0,76.0,78.41666666666667,58.75,69.5,80.33333333333333,80.0
Chile,19,14,78.85714285714286,87,67.6923076923077,68.23076923076923,71.92307692307692,75.76923076923077,56.53846153846154,71.23076923076923,78.25,79.42857142857143
Chile,20,14,78.78571428571429,84,66.5,64.83333333333333,72.91666666666667,74.5,64.5,71.5,78.2,78.9
Chile,21,14,77.85714285714286,83,69.75,61.083333333333336,71.66666666666667,73.08333333333333,68.16666666666667,72.83333333333333,79.75,77.58333333333333
Chile,22,14,77.0,81,70.91666666666667,64.5,71.66666666666667,74.0,62.166666666666664,72.66666666666667,76.2,76.77777777777777
Chile,23,14,76.28571428571429,80,64.66666666666667,59.75,69.0,71.41666666666667,67.16666666666667,75.25,76.25,76.16666666666667
Chile,24,14,74.78571428571429,81,70.0909090909091,58.18181818181818,66.0,68.72727272727273,62.63636363636363,74.63636363636364,74.75,74.54545454545455
China,15,2,62.5,65,75.0,54.5,59.5,68.5,32.0,53.0,65.0,62.5
China,16,14,70.64285714285714,75,72.18181818181819,63.27272727272727,67.27272727272727,70.9090909090909,50.63636363636363,66.18181818181819,70.6,70.71428571428571
China,17,14,70.78571428571429,74,72.5,62.916666666666664,66.58333333333333,70.58333333333333,50.25,65.33333333333333,71.0,70.28571428571429
China,18,14,71.57142857142857,76,69.63636363636364,63.18181818181818,67.45454545454545,69.72727272727273,56.0,67.0,71.33333333333333,71.77777777777777
China,19,14,71.57142857142857,75,71.27272727272727,59.72727272727273,65.54545454545455,68.0,48.27272727272727,66.54545454545455,71.5,71.42857142857143
China,20,14,71.78571428571429,79,70.27272727272727,59.54545454545455,66.54545454545455,68.9090909090909,55.27272727272727,70.18181818181819,73.25,71.11111111111111
China,21,14,74.07142857142857,80,79.27272727272727,69.18181818181819,71.18181818181819,74.45454545454545,46.09090909090909,70.63636363636364,75.875,71.66666666666667
China,22,14,73.35714285714286,79,79.9090909090909,64.72727272727273,70.0909090909091,73.45454545454545,48.09090909090909,71.54545454545455,74.875,71.14285714285714
China,23,14,70.14285714285714,73,77.63636363636364,56.0,64.18181818181819,67.36363636363636,58.09090909090909,72.45454545454545,69.5,70.27272727272727
China,24,14,71.07142857142857,76,79.25,61.25,63.75,68.5,49.166666666666664,73.5,71.5,70.66666666666667
Chinese Taipei,17,1,68.0,68,67.0,38.0,65.0,67.0,67.0,62.0,68.0,68.0
Chinese Taipei,20,1,66.0,66,65.0,60.0,60.0,63.0,61.0,72.0,66.0,66.0
Chinese Taipei,21,2,65.0,68,66.5,47.0,52.0,60.5,66.0,70.5,65.0,62.0
Chinese Taipei,22,2,66.5,69,75.0,62.0,63.5,68.0,50.0,65.0,64.0,66.5
Chinese Taipei,23,2,66.5,69,67.5,48.5,53.5,61.5,67.0,73.0,66.5,64.0
Chinese Taipei,24,3,64.33333333333333,70,71.66666666666667,50.0,54.666666666666664,64.0,56.0,64.33333333333333,61.5,61.0
Colombia,15,14,79.64285714285714,88,78.15384615384616,68.15384615384616,67.61538461538461,75.53846153846153,53.0,74.15384615384616,81.125,76.6
Colombia,16,14,80.21428571428571,87,80.38461538461539,75.07692307692308,70.46153846153847,79.0,42.15384615384615,73.6923076923077,80.63636363636364,78.0
Colombia,17,14,79.78571428571429,87,76.84615384615384,65.84615384615384,64.92307692307692,73.3076923076923,47.92307692307692,72.46153846153847,80.375,78.4
Colombia,18,14,80.0,86,77.38461538461539,68.6923076923077,63.92307692307692,74.61538461538461,45.15384615384615,73.76923076923077,80.11111111111111,79.25
Colombia,19,14,80.78571428571429,88,76.07142857142857,64.78571428571429,67.64285714285714,75.0,59.857142857142854,73.42857142857143,81.625,79.42857142857143
Colombia,20,14,80.57142857142857,85,72.46153846153847,64.92307692307692,67.61538461538461,74.76923076923077,58.92307692307692,73.0,81.71428571428571,79.42857142857143
Colombia,21,14,79.78571428571429,83,75.46153846153847,67.61538461538461,69.46153846153847,76.84615384615384,56.61538461538461,72.76923076923077,80.28571428571429,79.71428571428571
Colombia,22,14,79.78571428571429,83,74.76923076923077,70.84615384615384,70.6923076923077,77.76923076923077,55.84615384615385,72.61538461538461,80.16666666666667,79.42857142857143
Colombia,23,14,79.64285714285714,84,79.92307692307692,72.15384615384616,70.23076923076923,77.92307692307692,53.07692307692308,72.46153846153847,79.44444444444444,79.5
Colombia,24,14,78.42857142857143,84,77.0,68.0,68.84615384615384,75.23076923076923,58.15384615384615,72.76923076923077,79.0,77.875
Comoros,15,4,65.25,67,76.25,44.25,55.5,61.5,56.5,61.25,67.0,64.66666666666667
Comoros,16,4,66.5,68,73.0,43.0,58.5,63.25,59.75,61.5,66.5,67.0
Comoros,17,8,66.0,72,73.14285714285714,45.857142857142854,58.42857142857143,65.57142857142857,52.142857142857146,61.142857142857146,69.0,66.8
Comoros,18,9,68.33333333333333,71,73.125,50.875,60.25,67.25,53.375,64.75,70.33333333333333,69.4
Comoros,19,7,66.85714285714286,72,73.42857142857143,50.714285714285715,61.0,66.85714285714286,57.285714285714285,62.285714285714285,68.5,68.0
Comoros,20,9,65.22222222222223,74,75.11111111111111,46.55555555555556,58.44444444444444,66.0,50.44444444444444,61.22222222222222,67.0,65.8
Comoros,21,12,65.75,73,75.54545454545455,50.09090909090909,56.45454545454545,65.54545454545455,53.45454545454545,60.36363636363637,64.4,65.625
Comoros,22,8,66.125,71,78.5,55.875,61.75,67.75,52.875,61.5,69.33333333333333,65.0
Comoros,23,11,64.81818181818181,74,74.2,52.2,58.4,64.1,54.3,61.3,68.6,62.57142857142857
Comoros,24,12,66.25,74,76.36363636363636,55.81818181818182,60.09090909090909,67.36363636363636,51.45454545454545,62.18181818181818,67.28571428571429,64.71428571428571
Congo,15,13,66.07692307692308,77,69.16666666666667,49.75,52.916666666666664,57.583333333333336,53.166666666666664,67.33333333333333,66.0,66.11111111111111
Congo,16,14,68.57142857142857,78,70.92307692307692,55.15384615384615,56.30769230769231,63.23076923076923,47.53846153846154,71.92307692307692,68.2,70.0
Congo,17,14,69.21428571428571,78,67.84615384615384,51.23076923076923,54.30769230769231,60.38461538461539,50.0,71.53846153846153,67.66666666666667,70.75
Congo,18,14,69.28571428571429,74,68.46153846153847,50.23076923076923,55.0,60.53846153846154,53.23076923076923,70.3076923076923,69.4,69.33333333333333
Congo,19,14,67.57142857142857,75,68.0,51.76923076923077,54.15384615384615,58.69230769230769,50.38461538461539,69.76923076923077,68.25,68.0
Congo,20,14,66.92857142857143,74,66.61538461538461,53.53846153846154,52.15384615384615,58.46153846153846,45.84615384615385,70.23076923076923,66.83333333333333,67.57142857142857
Congo,21,14,66.78571428571429,75,68.46153846153847,54.69230769230769,52.84615384615385,61.38461538461539,45.92307692307692,71.0,64.6,67.71428571428571
Congo,22,14,66.57142857142857,73,69.6923076923077,61.0,54.46153846153846,63.53846153846154,42.76923076923077,68.84615384615384,66.22222222222223,67.2
Congo,23,14,67.5,74,69.61538461538461,57.53846153846154,54.92307692307692,62.76923076923077,46.84615384615385,70.38461538461539,66.88888888888889,68.4
Congo,24,14,65.28571428571429,72,72.42857142857143,56.714285714285715,56.0,64.07142857142857,45.714285714285715,67.64285714285714,64.125,65.8
Costa Rica,15,14,72.21428571428571,79,75.08333333333333,59.75,64.25,68.91666666666667,58.75,70.58333333333333,72.5,71.0
Costa Rica,16,14,74.0,79,73.58333333333333,56.75,62.75,67.83333333333333,62.166666666666664,72.25,73.6,74.1
Costa Rica,17,14,75.0,85,71.33333333333333,57.0,62.25,67.58333333333333,61.833333333333336,71.33333333333333,76.66666666666667,74.9
Costa Rica,18,14,74.5,85,70.0,53.07692307692308,61.76923076923077,66.3076923076923,63.69230769230769,71.61538461538461,77.33333333333333,74.36363636363636
Costa Rica,19,14,73.71428571428571,87,71.15384615384616,52.84615384615385,59.30769230769231,64.76923076923077,61.15384615384615,72.76923076923077,71.5,74.36363636363636
Costa Rica,20,14,72.85714285714286,87,67.0,55.0,60.46153846153846,64.0,61.15384615384615,72.53846153846153,70.4,73.8
Costa Rica,21,14,71.14285714285714,87,67.23076923076923,51.30769230769231,59.53846153846154,63.0,58.15384615384615,70.23076923076923,70.0,71.6
Costa Rica,22,14,71.28571428571429,88,72.46153846153847,55.46153846153846,61.61538461538461,66.6923076923077,51.61538461538461,67.84615384615384,70.5,72.85714285714286
Costa Rica,23,14,70.71428571428571,88,72.84615384615384,54.84615384615385,60.69230769230769,66.3076923076923,51.15384615384615,65.46153846153847,69.2,73.14285714285714
Costa Rica,24,14,70.07142857142857,85,69.46153846153847,54.38461538461539,56.30769230769231,64.0,47.0,64.07692307692308,68.0,73.33333333333333
Croatia,15,14,78.71428571428571,87,70.23076923076923,69.3076923076923,74.61538461538461,76.15384615384616,57.0,72.46153846153847,80.25,79.14285714285714
Croatia,16,14,79.14285714285714,87,71.3076923076923,67.15384615384616,72.23076923076923,75.53846153846153,57.69230769230769,70.23076923076923,78.33333333333333,80.0
Croatia,17,14,81.78571428571429,89,71.6923076923077,67.23076923076923,74.6923076923077,76.38461538461539,61.92307692307692,72.53846153846153,80.8,82.14285714285714
Croatia,18,14,82.42857142857143,89,70.84615384615384,69.46153846153847,75.15384615384616,77.15384615384616,63.23076923076923,74.46153846153847,82.25,82.0
Croatia,19,14,82.78571428571429,91,71.3076923076923,67.0,74.3076923076923,77.0,67.53846153846153,75.84615384615384,81.25,82.25
Croatia,20,14,82.28571428571429,90,71.08333333333333,67.25,73.66666666666667,76.66666666666667,67.25,75.83333333333333,82.33333333333333,81.125
Croatia,21,14,80.78571428571429,87,71.0,67.23076923076923,74.23076923076923,76.76923076923077,65.92307692307692,74.61538461538461,80.0,80.28571428571429
Croatia,22,14,81.14285714285714,87,71.53846153846153,70.0,73.53846153846153,77.46153846153847,63.38461538461539,74.76923076923077,80.33333333333333,80.85714285714286
Croatia,23,14,81.64285714285714,88,74.23076923076923,73.15384615384616,78.84615384615384,81.76923076923077,62.69230769230769,71.84615384615384,80.66666666666667,81.8
Croatia,24,14,80.57142857142857,87,69.38461538461539,66.3076923076923,76.38461538461539,78.6923076923077,69.0,73.92307692307692,79.5,80.33333333333333
Cuba,15,2,62.0,76,74.5,49.0,56.5,58.5,57.0,69.0,62.0,76.0
Cuba,16,1,77.0,77,80.0,62.0,68.0,73.0,75.0,81.0,77.0,77.0
Cuba,17,2,70.0,79,78.5,58.0,61.5,71.0,45.5,71.0,61.0,79.0
Cuba,18,2,73.0,77,81.0,64.5,64.5,74.0,44.5,76.5,69.0,77.0
Cuba,19,4,65.0,76,71.0,52.666666666666664,59.0,68.33333333333333,54.333333333333336,57.666666666666664,62.0,66.33333333333333
Cuba,20,4,67.25,75,69.0,56.666666666666664,62.333333333333336,68.66666666666667,54.666666666666664,63.666666666666664,65.5,67.33333333333333
Cuba,21,5,65.0,75,63.25,46.25,55.25,58.75,55.0,64.25,65.0,66.25
Cuba,22,3,69.0,72,67.66666666666667,60.333333333333336,63.333333333333336,69.0,52.666666666666664,65.0,69.0,72.0
Cuba,23,5,64.4,70,65.75,51.0,55.0,59.5,52.5,63.0,70.0,64.5
Cuba,24,4,67.5,71,66.0,59.0,62.666666666666664,68.66666666666667,52.0,65.0,67.5,67.0
Curacao,15,5,63.2,69,77.2,49.4,54.2,64.8,46.6,60.0,65.0,63.0
